Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
1577844124,3608965,4909602,178976,680,9746.719,9746.719,0.0,0.0,6337.815,929.5801,44.306175,0.39130184,2434.6267
1592251021,3640154,4925421,179324,671,9746.583,9746.583,0.0,0.0,6337.8735,929.58936,44.267197,0.39162374,2434.4612
1607577130,3671318,4941077,179662,678,9746.368,9746.368,0.0,0.0,6338.2256,929.5939,44.21539,0.39158735,2433.9417
1620913396,3702493,4957032,180014,690,9745.909,9745.909,0.0,0.0,6337.73,929.5748,44.22821,0.3921463,2433.9844
1632939514,3733661,4972287,180386,685,9745.86,9745.86,0.0,0.0,6337.553,929.5412,44.259663,0.39241102,2434.1135
1647241647,3764833,4988792,180739,657,9745.821,9745.821,0.0,0.0,6337.296,929.4761,44.23543,0.39321885,2434.4202
1661074515,3796017,5003999,181116,687,9745.845,9745.845,0.0,0.0,6337.661,929.49713,44.241642,0.3938486,2434.0513
1675329698,3827195,5020133,181513,683,9745.606,9745.606,0.0,0.0,6337.3936,929.52783,44.19062,0.39378208,2434.1008
1688405731,3858414,5034653,181853,678,9745.439,9745.439,0.0,0.0,6337.014,929.48615,44.17103,0.39457256,2434.3733
1701923702,3889594,5051244,182217,674,9745.505,9745.505,0.0,0.0,6337.0024,929.3702,44.137512,0.39460075,2434.5996
1714523661,3920757,5066884,182552,677,9745.585,9745.585,0.0,0.0,6337.4805,929.3638,44.151974,0.39462596,2434.194
1727962394,3951969,5082760,182911,665,9745.192,9745.192,0.0,0.0,6337.471,929.35364,44.17903,0.395379,2433.7925
1739194632,3983157,5097366,183245,664,9744.9375,9744.9375,0.0,0.0,6336.7354,929.31213,44.173378,0.3958069,2434.3206
1751843805,4014321,5112257,183571,662,9745.062,9745.062,0.0,0.0,6337.0605,929.24695,44.197025,0.39705163,2434.16
1767147286,4045501,5127812,183945,664,9744.927,9744.927,0.0,0.0,6337.3276,929.2283,44.184387,0.39742613,2433.7888
1780876114,4076626,5143889,184299,672,9744.58,9744.58,0.0,0.0,6336.4897,929.23895,44.19262,0.3976875,2434.2607
1795154517,4107782,5159195,184681,657,9744.655,9744.655,0.0,0.0,6337.251,929.3451,44.224495,0.39829862,2433.4363
1811299664,4138915,5175053,185071,662,9744.349,9744.349,0.0,0.0,6336.765,929.3071,44.220737,0.39918947,2433.6558
1825188761,4170117,5189939,185437,648,9744.299,9744.299,0.0,0.0,6336.869,929.2851,44.20767,0.39953628,2433.5378
1836902994,4201331,5204025,185831,656,9744.197,9744.197,0.0,0.0,6336.767,929.2886,44.229965,0.40033787,2433.5115
1848630150,4232533,5217593,186144,650,9744.159,9744.159,0.0,0.0,6336.7515,929.2731,44.26914,0.4010874,2433.464
1861742399,4263734,5232481,186535,639,9744.03,9744.03,0.0,0.0,6336.7974,929.2535,44.29153,0.40197995,2433.286
1876760661,4294866,5247345,186905,639,9743.911,9743.911,0.0,0.0,6336.7476,929.2235,44.271217,0.40277097,2433.2656
1888473187,4325990,5260610,187247,647,9743.837,9743.837,0.0,0.0,6337.002,929.2597,44.236076,0.40328163,2432.9355
1903201633,4357221,5275139,187583,652,9743.5625,9743.5625,0.0,0.0,6336.58,929.1825,44.225533,0.40348276,2433.1711
1917337378,4388418,5290786,187957,647,9743.571,9743.571,0.0,0.0,6336.341,929.09973,44.250393,0.40462402,2433.476
1931909081,4419630,5306152,188364,637,9743.648,9743.648,0.0,0.0,6337.119,929.1202,44.29437,0.40493345,2432.7097
1945547081,4450801,5320207,188716,653,9743.267,9743.267,0.0,0.0,6336.6113,929.0869,44.268967,0.405941,2432.8938
1957522796,4481985,5334437,189070,638,9743.303,9743.303,0.0,0.0,6336.657,929.07153,44.244186,0.40620297,2432.924
1970273011,4513182,5348800,189408,646,9743.111,9743.111,0.0,0.0,6336.858,929.0095,44.243053,0.40667707,2432.5942
1984553655,4544330,5362352,189761,637,9742.863,9742.863,0.0,0.0,6337.158,928.92126,44.24188,0.40707487,2432.1345
1997547350,4575534,5374962,190095,641,9742.482,9742.482,0.0,0.0,6337.1675,928.8642,44.26942,0.40821984,2431.7732
2009190376,4606702,5388118,190459,634,9742.321,9742.321,0.0,0.0,6336.9697,928.8235,44.273895,0.40894765,2431.8457
2023325451,4637890,5403379,190835,638,9742.253,9742.253,0.0,0.0,6336.8545,928.67487,44.289745,0.4089666,2432.0256
2037384434,4669042,5417066,191177,637,9742.18,9742.18,0.0,0.0,6337.053,928.6667,44.27948,0.4096143,2431.7708
2050639419,4700246,5430293,191514,630,9741.96,9741.96,0.0,0.0,6336.6494,928.6351,44.313007,0.41069198,2431.952
2064337834,4731410,5444325,191857,634,9741.947,9741.947,0.0,0.0,6336.663,928.6944,44.29797,0.4113673,2431.8806
2076744345,4762562,5458545,192217,635,9742.023,9742.023,0.0,0.0,6336.5967,928.6782,44.322346,0.41171435,2432.015
2090432298,4793629,5471979,192572,638,9741.912,9741.912,0.0,0.0,6336.973,928.66455,44.302486,0.4123291,2431.5593
2102959986,4824761,5485339,192906,634,9741.69,9741.69,0.0,0.0,6336.449,928.6003,44.320343,0.41245854,2431.908
2115187410,4855905,5498071,193231,637,9741.775,9741.775,0.0,0.0,6336.8115,928.5283,44.320583,0.41252452,2431.7024
2129863464,4887122,5511954,193571,632,9741.605,9741.605,0.0,0.0,6336.9634,928.48846,44.338215,0.41311923,2431.4019
2144466679,4918287,5526171,193926,631,9741.369,9741.369,0.0,0.0,6336.7754,928.3943,44.36512,0.41358674,2431.4204
2158647183,4949398,5539196,194223,635,9741.321,9741.321,0.0,0.0,6336.9644,928.3341,44.391167,0.4145075,2431.2175
2170676326,4980570,5552040,194541,633,9741.098,9741.098,0.0,0.0,6336.785,928.27075,44.3812,0.4152005,2431.2454
2184681964,5011773,5566149,194906,641,9741.051,9741.051,0.0,0.0,6336.614,928.2023,44.37051,0.4158963,2431.4485
2199023257,5042971,5581246,195256,634,9741.137,9741.137,0.0,0.0,6336.8696,928.2214,44.359833,0.41682696,2431.2686
2211689993,5074166,5594501,195609,640,9740.993,9740.993,0.0,0.0,6336.7764,928.18567,44.368317,0.41736156,2431.2454
2224230139,5105342,5607419,195928,623,9740.781,9740.781,0.0,0.0,6336.5913,928.1041,44.38579,0.418,2431.2815
2239740351,5136498,5621529,196317,632,9740.823,9740.823,0.0,0.0,6336.6606,928.1375,44.39696,0.41842297,2431.2092
2253356582,5167705,5634381,196672,621,9740.875,9740.875,0.0,0.0,6336.585,928.09973,44.37702,0.41870943,2431.394
2266368949,5198834,5648146,196977,617,9740.899,9740.899,0.0,0.0,6336.706,928.11176,44.388966,0.41894546,2431.274
2279845926,5230042,5661137,197307,627,9740.749,9740.749,0.0,0.0,6336.6216,928.175,44.384422,0.41925287,2431.149
2293168560,5261241,5674988,197692,628,9740.717,9740.717,0.0,0.0,6336.4463,928.1085,44.385857,0.41953552,2431.356
2307910841,5292445,5687912,198013,623,9740.843,9740.843,0.0,0.0,6336.65,928.04224,44.38447,0.41992703,2431.346
2319936013,5323655,5699877,198334,622,9740.739,9740.739,0.0,0.0,6336.8228,927.973,44.377827,0.42039865,2431.1453
2333224928,5354821,5712514,198643,628,9740.575,9740.575,0.0,0.0,6336.6763,927.88513,44.399345,0.4209412,2431.1938
2346984509,5386010,5725736,199001,622,9740.466,9740.466,0.0,0.0,6336.775,927.8346,44.402554,0.42091116,2431.0327
2360957231,5417195,5739558,199356,625,9740.347,9740.347,0.0,0.0,6336.7515,927.75635,44.37468,0.4215789,2431.042
2374089107,5448409,5753041,199688,626,9740.246,9740.246,0.0,0.0,6336.9062,927.7021,44.387737,0.42195466,2430.8276
2387125117,5479565,5766224,200003,622,9740.075,9740.075,0.0,0.0,6337.1426,927.7294,44.406105,0.42240626,2430.3748
2401813361,5510665,5780191,200396,636,9739.799,9739.799,0.0,0.0,6336.692,927.59973,44.372826,0.42271814,2430.7122
2417157371,5541770,5793730,200749,621,9739.832,9739.832,0.0,0.0,6336.678,927.5821,44.395844,0.42313528,2430.7524
2429948136,5572974,5806117,201055,618,9739.85,9739.85,0.0,0.0,6336.4272,927.455,44.38469,0.42363814,2431.1594
2444651162,5604070,5818228,201356,613,9739.991,9739.991,0.0,0.0,6336.835,927.4337,44.395226,0.42404506,2430.9036
2457966905,5635233,5832202,201748,629,9739.834,9739.834,0.0,0.0,6336.595,927.3329,44.40982,0.42376223,2431.0725
2472287661,5666382,5845068,202075,610,9739.836,9739.836,0.0,0.0,6336.898,927.384,44.423225,0.42417464,2430.7063
2485949988,5697426,5857285,202374,612,9739.656,9739.656,0.0,0.0,6336.4775,927.41693,44.437607,0.42441157,2430.8994
2499657816,5728627,5869471,202682,621,9739.735,9739.735,0.0,0.0,6336.5264,927.46985,44.433273,0.42443386,2430.8809
2512806192,5759806,5882794,203041,609,9739.737,9739.737,0.0,0.0,6336.116,927.45654,44.43774,0.42483318,2431.302
2527912491,5790898,5896106,203402,623,9739.897,9739.897,0.0,0.0,6336.5015,927.4702,44.420998,0.4248482,2431.0793
2540598318,5822030,5908943,203673,620,9739.845,9739.845,0.0,0.0,6336.818,927.4984,44.4102,0.4248907,2430.6929
2553651625,5853222,5922112,204003,617,9739.64,9739.64,0.0,0.0,6336.7134,927.44946,44.383415,0.42519858,2430.6677
2567766524,5884433,5935290,204336,626,9739.511,9739.511,0.0,0.0,6336.458,927.3765,44.3793,0.42586914,2430.871
2581881885,5915626,5947970,204667,615,9739.543,9739.543,0.0,0.0,6336.7393,927.33093,44.390316,0.42616037,2430.657
2595640874,5946837,5960922,205024,626,9739.403,9739.403,0.0,0.0,6336.9424,927.28125,44.39549,0.4268906,2430.3574
2610063690,5978010,5973350,205322,612,9739.199,9739.199,0.0,0.0,6336.7905,927.1175,44.405437,0.42698854,2430.4583
2625364117,6009167,5987287,205655,621,9739.094,9739.094,0.0,0.0,6336.9297,927.03107,44.389587,0.4264893,2430.3174
2640330373,6040306,6000398,206018,618,9738.893,9738.893,0.0,0.0,6336.769,926.8825,44.424194,0.42599615,2430.3909
2653559273,6071493,6011921,206320,625,9738.887,9738.887,0.0,0.0,6336.9175,926.77,44.412045,0.42591846,2430.3616
2665120187,6102685,6023581,206630,612,9738.832,9738.832,0.0,0.0,6337.067,926.6564,44.42274,0.42585707,2430.2605
2681322037,6133884,6036998,206994,618,9738.72,9738.72,0.0,0.0,6336.739,926.5754,44.42206,0.42603683,2430.558
2695906777,6165090,6049754,207333,604,9738.754,9738.754,0.0,0.0,6336.855,926.4685,44.473732,0.42586958,2430.5303
2709942932,6196294,6062211,207710,612,9738.734,9738.734,0.0,0.0,6336.9077,926.3472,44.487087,0.42580527,2430.5662
2722901807,6227493,6074297,208029,607,9738.69,9738.69,0.0,0.0,6337.3623,926.2449,44.491913,0.4260069,2430.1658
2738532245,6259119,6087014,208396,613,9738.4375,9738.4375,0.0,0.0,6337.241,926.14404,44.49191,0.42611188,2430.1345
2751706834,6290326,6099430,208733,614,9738.364,9738.364,0.0,0.0,6337.6235,926.0671,44.484753,0.42621976,2429.7627
2765659362,6321542,6112947,209073,610,9738.126,9738.126,0.0,0.0,6337.437,925.9894,44.475975,0.42650178,2429.7966
2778368570,6352743,6124836,209404,610,9738.003,9738.003,0.0,0.0,6337.1494,925.95966,44.4716,0.42648506,2429.9958
2792736032,6383941,6137643,209802,604,9738.1455,9738.1455,0.0,0.0,6337.1855,925.9564,44.479652,0.426616,2430.097
2808618077,6414931,6149259,210121,604,9738.176,9738.176,0.0,0.0,6337.38,925.89685,44.485565,0.42666277,2429.9868
2820203287,6446078,6160872,210454,602,9738.129,9738.129,0.0,0.0,6337.391,925.83997,44.501305,0.42672807,2429.9697
2832705623,6477247,6172263,210774,607,9738.085,9738.085,0.0,0.0,6337.4053,925.83344,44.50053,0.42687526,2429.9185
2847140743,6508477,6186806,211161,608,9737.995,9737.995,0.0,0.0,6337.4307,925.831,44.51306,0.42687273,2429.7932
2860630151,6539629,6198598,211524,607,9737.924,9737.924,0.0,0.0,6337.457,925.79016,44.52023,0.42692488,2429.7292
2873181324,6570798,6211385,211879,599,9737.876,9737.876,0.0,0.0,6337.2354,925.75507,44.49564,0.42710665,2429.9624
2885407432,6601966,6223256,212228,600,9737.958,9737.958,0.0,0.0,6337.5635,925.7422,44.515625,0.4272046,2429.7095
2898581651,6633121,6235805,212607,607,9737.814,9737.814,0.0,0.0,6337.4204,925.63495,44.50904,0.42732576,2429.8225
2911177129,6664301,6247431,212943,612,9737.8125,9737.8125,0.0,0.0,6337.572,925.57825,44.509262,0.42728335,2429.726
2924690115,6695509,6259267,213278,603,9737.732,9737.732,0.0,0.0,6337.7476,925.5414,44.49148,0.42739168,2429.5251
2937964828,6726714,6271249,213623,603,9737.627,9737.627,0.0,0.0,6337.605,925.46814,44.490067,0.42745224,2429.6362
2952928834,6757758,6283710,213989,601,9737.611,9737.611,0.0,0.0,6337.492,925.4155,44.481613,0.4275458,2429.794
2968781987,6788957,6296182,214341,608,9737.628,9737.628,0.0,0.0,6337.807,925.40393,44.470467,0.42765483,2429.5186
2981295222,6820114,6307892,214723,612,9737.468,9737.468,0.0,0.0,6337.7695,925.33405,44.48227,0.4277449,2429.4548
2992914779,6851207,6318811,215069,605,9737.393,9737.393,0.0,0.0,6337.648,925.253,44.47631,0.4278848,2429.587
3006422249,6882322,6331723,215444,599,9737.3955,9737.3955,0.0,0.0,6337.5073,925.1763,44.495777,0.42801562,2429.7878
3019966402,6913494,6344485,215808,602,9737.41,9737.41,0.0,0.0,6337.5205,925.1781,44.489185,0.42806613,2429.794
3033451519,6944692,6356994,216205,600,9737.417,9737.417,0.0,0.0,6337.796,925.1694,44.48588,0.4281162,2429.5376
3046847294,6975878,6368257,216555,602,9737.314,9737.314,0.0,0.0,6337.952,925.11505,44.479927,0.42827335,2429.3386
3059591532,7007091,6380633,216912,605,9737.132,9737.132,0.0,0.0,6337.634,925.0345,44.49404,0.4283227,2429.5415
3072387243,7038202,6392325,217253,599,9737.205,9737.205,0.0,0.0,6337.6924,925.0184,44.49774,0.42830426,2429.5686
3084888343,7069418,6403858,217575,602,9737.157,9737.157,0.0,0.0,6337.6226,924.99115,44.488094,0.4283224,2429.6272
3099432654,7100598,6415455,217929,607,9737.188,9737.188,0.0,0.0,6337.9644,924.9776,44.479816,0.42829075,2429.3381
3114451781,7131801,6428112,218292,599,9737.015,9737.015,0.0,0.0,6337.5645,924.958,44.489822,0.42839295,2429.5745
3128420298,7162974,6440040,218656,600,9737.087,9737.087,0.0,0.0,6337.743,924.94336,44.492424,0.4284473,2429.4792
3141154815,7194139,6451789,219003,599,9737.062,9737.062,0.0,0.0,6337.708,924.9286,44.483837,0.4284942,2429.5127
3153596746,7225334,6463730,219328,600,9737.051,9737.051,0.0,0.0,6337.881,924.9096,44.50219,0.4285754,2429.3298
